age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,was_contacted_before,has_loan_burden,prev_success,age_group,economic_sentiment
40,blue-collar,married,university.degree,unknown,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.1,93.556,-41.0,2.68,5017.5,no,0,1,0,middle_age,0.410041841004184
18,blue-collar,single,professional.course,no,yes,yes,cellular,jun,mon,3,999,0,nonexistent,-1.8,93.942,-38.4,1.862,5017.5,no,0,1,0,young,0.5188284518828452
36,blue-collar,divorced,university.degree,no,yes,yes,cellular,may,tue,1,999,0,failure,-1.1,94.114,-27.7,1.313,4963.6,no,0,1,0,middle_age,0.9665271966527197
59,blue-collar,single,university.degree,unknown,no,yes,cellular,jul,fri,1,999,0,nonexistent,1.4,93.494,-40.6,2.922,5017.5,no,0,1,0,senior,0.4267782426778241
44,services,married,professional.course,unknown,yes,yes,cellular,dec,wed,2,999,0,nonexistent,-3.4,93.676,-31.9,1.855,4963.6,no,0,1,0,middle_age,0.7907949790794979
29,management,single,high.school,no,no,yes,cellular,feb,tue,3,999,0,nonexistent,-2.9,93.365,-40.2,3.031,5076.2,no,0,1,0,young_adult,0.4435146443514642
39,services,single,university.degree,no,no,no,cellular,apr,thu,3,999,0,nonexistent,1.4,94.057,-45.4,0.979,5099.1,no,0,0,0,middle_age,0.2259414225941422
40,services,single,basic.9y,no,yes,no,cellular,apr,tue,6,999,0,failure,-1.8,93.174,-28.4,4.153,5228.1,no,0,1,0,middle_age,0.9372384937238494
45,management,married,university.degree,no,yes,yes,cellular,may,wed,4,999,0,nonexistent,-1.1,92.92,-33.8,4.823,4963.6,no,0,1,0,middle_age,0.7112970711297072
23,self-employed,single,university.degree,no,yes,no,telephone,feb,thu,1,999,0,nonexistent,-1.1,92.875,-30.2,3.41,5195.8,no,0,1,0,young,0.8619246861924685
47,admin.,married,university.degree,no,yes,no,cellular,may,fri,3,999,0,nonexistent,-2.9,93.878,-48.0,1.264,5076.2,no,0,1,0,middle_age,0.11715481171548106
18,blue-collar,divorced,high.school,no,no,no,cellular,oct,thu,2,999,0,nonexistent,1.1,94.573,-34.0,3.938,5076.2,yes,0,0,0,young,0.702928870292887
32,retired,married,basic.9y,no,yes,no,cellular,jan,tue,2,999,0,nonexistent,-1.8,92.903,-35.5,4.508,4963.6,yes,0,1,0,young_adult,0.6401673640167364
34,admin.,single,basic.4y,unknown,yes,no,telephone,may,thu,8,24,0,nonexistent,1.1,92.842,-39.2,2.251,5195.8,no,0,1,0,young_adult,0.4853556485355646
47,admin.,married,university.degree,no,yes,no,cellular,aug,fri,2,999,0,nonexistent,-1.8,94.037,-47.4,2.9,5099.1,no,0,1,0,middle_age,0.14225941422594138
40,technician,single,university.degree,no,yes,no,cellular,apr,wed,4,999,0,nonexistent,-0.1,92.224,-40.9,0.915,5017.5,no,0,1,0,middle_age,0.4142259414225941
23,self-employed,single,professional.course,unknown,no,no,cellular,mar,mon,9,999,0,nonexistent,1.4,94.342,-36.0,3.05,5099.1,yes,0,0,0,young,0.6192468619246861
28,blue-collar,married,basic.6y,no,no,no,telephone,jul,fri,1,999,2,nonexistent,-0.1,93.174,-34.6,0.843,5191.0,no,1,0,0,young_adult,0.6778242677824267
42,self-employed,single,university.degree,no,no,no,telephone,jan,mon,1,999,0,nonexistent,-1.1,94.515,-48.0,2.187,5228.1,no,0,0,0,middle_age,0.11715481171548106
39,student,divorced,unknown,no,no,no,cellular,aug,mon,1,999,0,nonexistent,-1.1,94.019,-40.2,1.862,5228.1,yes,0,0,0,middle_age,0.4435146443514642
33,blue-collar,single,high.school,no,no,no,telephone,feb,tue,1,9,0,nonexistent,-1.1,94.235,-40.6,1.441,5191.0,no,0,0,0,young_adult,0.4267782426778241
34,admin.,married,professional.course,no,yes,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.64,-32.0,4.397,5228.1,no,0,1,0,young_adult,0.7866108786610878
48,technician,married,university.degree,no,yes,no,cellular,aug,thu,12,999,0,nonexistent,1.1,93.135,-49.8,3.296,5228.1,no,0,1,0,middle_age,0.041841004184100423
33,entrepreneur,married,university.degree,no,yes,no,cellular,may,tue,9,999,0,success,-1.1,92.921,-32.0,3.625,5017.5,no,0,1,1,young_adult,0.7866108786610878
38,admin.,married,unknown,no,yes,no,cellular,mar,mon,3,999,0,failure,1.1,94.036,-32.1,2.806,5099.1,no,0,1,0,middle_age,0.7824267782426777
66,management,married,basic.6y,unknown,no,no,telephone,apr,thu,4,999,0,nonexistent,-1.8,92.259,-34.1,3.931,5008.7,no,0,0,0,elderly,0.6987447698744769
22,services,married,professional.course,no,no,no,telephone,sep,thu,1,999,0,nonexistent,-1.1,93.79,-29.3,2.267,5099.1,no,0,0,0,young,0.899581589958159
18,blue-collar,married,university.degree,no,yes,yes,cellular,jul,fri,3,2,0,nonexistent,1.4,94.429,-39.7,2.581,5191.0,no,0,1,0,young,0.4644351464435144
49,blue-collar,married,university.degree,no,no,yes,cellular,may,tue,1,999,0,nonexistent,-1.1,92.313,-48.5,1.001,5099.1,no,0,1,0,middle_age,0.09623430962343085
31,blue-collar,married,university.degree,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,-1.1,92.947,-42.9,2.044,5195.8,no,0,1,0,young_adult,0.3305439330543933
36,unemployed,single,unknown,no,yes,no,cellular,jul,wed,2,26,0,nonexistent,-1.1,92.735,-36.2,1.1,5008.7,no,0,1,0,middle_age,0.6108786610878659
30,blue-collar,married,high.school,no,no,no,telephone,dec,mon,3,999,0,nonexistent,1.4,94.762,-43.1,2.759,5176.3,no,0,0,0,young_adult,0.32217573221757306
36,management,single,university.degree,no,yes,no,telephone,may,mon,1,999,0,nonexistent,-1.1,94.73,-35.7,4.775,5176.3,no,0,1,0,middle_age,0.6317991631799161
59,technician,married,high.school,no,no,no,cellular,sep,thu,1,999,0,nonexistent,1.1,92.52,-49.8,4.211,5076.2,no,0,0,0,senior,0.041841004184100423
49,blue-collar,married,high.school,no,yes,no,cellular,may,wed,3,999,0,nonexistent,-1.1,92.701,-49.1,2.563,4963.6,no,0,1,0,middle_age,0.07112970711297054
50,technician,married,basic.9y,no,no,no,telephone,oct,wed,3,999,0,failure,1.4,92.26,-50.5,1.96,5176.3,no,0,0,0,senior,0.012552301255230007
23,technician,married,university.degree,unknown,no,no,cellular,mar,thu,2,999,0,nonexistent,-0.1,93.654,-27.5,2.087,5228.1,no,0,0,0,young,0.9748953974895397
26,technician,married,unknown,no,yes,yes,telephone,apr,wed,1,999,0,nonexistent,-1.8,93.961,-44.5,2.719,4963.6,no,0,1,0,young_adult,0.26359832635983255
18,blue-collar,divorced,basic.9y,no,yes,no,cellular,aug,mon,6,999,0,nonexistent,-1.1,93.88,-31.8,1.705,5176.3,no,0,1,0,young,0.7949790794979078
30,retired,single,basic.4y,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,-0.1,92.868,-29.6,2.126,5076.2,no,0,1,0,young_adult,0.8870292887029287
51,services,single,university.degree,no,yes,unknown,cellular,may,tue,4,999,0,nonexistent,1.4,92.723,-47.0,2.805,5228.1,no,0,1,0,senior,0.15899581589958148
46,unemployed,married,professional.course,no,yes,no,cellular,jun,fri,1,999,0,nonexistent,-2.9,92.344,-46.0,4.344,5228.1,no,0,1,0,middle_age,0.2008368200836819
37,blue-collar,single,university.degree,no,yes,yes,cellular,may,thu,3,999,0,failure,-0.1,93.824,-41.7,1.055,5191.0,no,0,1,0,middle_age,0.3807531380753136
39,services,divorced,basic.9y,no,yes,no,telephone,jan,wed,3,999,0,nonexistent,-0.1,92.831,-38.8,2.419,4963.6,no,0,1,0,middle_age,0.502092050209205
31,entrepreneur,married,basic.4y,unknown,yes,no,telephone,jan,mon,5,999,0,nonexistent,-1.1,92.429,-38.0,1.474,5017.5,no,0,1,0,young_adult,0.5355648535564853
42,blue-collar,divorced,high.school,unknown,yes,no,cellular,feb,mon,2,999,0,nonexistent,-1.1,93.111,-41.6,3.444,4963.6,no,0,1,0,middle_age,0.3849372384937237
49,management,single,basic.4y,no,yes,no,cellular,jun,fri,1,999,0,nonexistent,-1.1,92.582,-36.8,3.151,5099.1,no,0,1,0,middle_age,0.5857740585774059
20,student,single,basic.9y,unknown,yes,no,telephone,may,fri,5,999,1,nonexistent,-1.1,93.5,-33.2,3.18,5191.0,no,1,1,0,young,0.7364016736401672
43,management,single,basic.6y,no,no,no,telephone,apr,mon,2,999,0,nonexistent,-0.1,92.584,-34.1,2.984,5099.1,no,0,0,0,middle_age,0.6987447698744769
51,management,divorced,basic.9y,no,no,no,cellular,nov,fri,5,999,0,nonexistent,-2.9,94.738,-50.1,3.87,5017.5,no,0,0,0,senior,0.029288702928870116
35,unemployed,married,basic.6y,no,yes,no,telephone,mar,tue,4,999,0,nonexistent,-0.1,93.062,-36.6,1.314,5099.1,no,0,1,0,middle_age,0.5941422594142258
48,management,married,university.degree,no,yes,no,telephone,jul,tue,2,999,1,nonexistent,-1.1,93.42,-33.8,1.454,5228.1,no,1,1,0,middle_age,0.7112970711297072
73,retired,married,basic.9y,unknown,yes,no,cellular,oct,mon,19,999,0,nonexistent,-1.1,93.732,-46.0,3.761,5017.5,no,0,1,0,elderly,0.2008368200836819
38,housemaid,married,high.school,yes,no,no,cellular,apr,thu,2,999,0,nonexistent,1.4,94.384,-36.4,1.215,5176.3,no,0,0,0,middle_age,0.602510460251046
44,management,divorced,university.degree,yes,no,unknown,cellular,may,wed,3,999,0,failure,1.1,94.633,-48.2,3.841,5008.7,no,0,0,0,middle_age,0.10878661087866086
31,services,married,professional.course,no,no,no,cellular,jun,fri,3,999,0,nonexistent,1.1,93.143,-34.9,1.359,5076.2,no,0,0,0,young_adult,0.6652719665271967
42,technician,married,professional.course,no,no,unknown,telephone,may,tue,2,999,0,nonexistent,-1.1,93.288,-36.0,5.008,5191.0,no,0,0,0,middle_age,0.6192468619246861
45,management,married,university.degree,no,yes,no,cellular,jun,thu,3,999,0,nonexistent,1.1,92.588,-45.0,0.833,5228.1,no,0,1,0,middle_age,0.2426778242677823
42,services,married,university.degree,no,yes,no,telephone,jun,mon,5,999,0,nonexistent,-1.1,92.688,-29.9,4.059,5076.2,no,0,1,0,middle_age,0.8744769874476988
27,admin.,married,university.degree,no,no,no,cellular,nov,mon,3,999,0,nonexistent,-0.1,94.054,-31.5,1.657,5017.5,no,0,0,0,young_adult,0.807531380753138
42,blue-collar,married,professional.course,no,yes,yes,cellular,feb,mon,2,999,0,nonexistent,-1.1,93.318,-33.1,2.062,5191.0,no,0,1,0,middle_age,0.7405857740585773
57,management,married,university.degree,no,no,no,telephone,aug,thu,3,999,0,nonexistent,-1.8,94.362,-39.8,4.656,5008.7,no,0,0,0,senior,0.46025104602510464
45,admin.,married,high.school,no,unknown,no,cellular,may,thu,1,999,0,nonexistent,1.4,93.559,-45.4,1.986,5076.2,no,0,0,0,middle_age,0.2259414225941422
51,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,1,999,0,nonexistent,1.1,92.926,-32.1,2.297,5099.1,yes,0,1,0,senior,0.7824267782426777
37,management,married,university.degree,no,no,yes,cellular,mar,tue,1,999,0,nonexistent,-0.1,93.944,-45.7,1.438,5017.5,yes,0,1,0,middle_age,0.2133891213389119
48,admin.,married,illiterate,unknown,unknown,no,cellular,may,thu,2,999,0,failure,-0.1,93.414,-39.2,0.974,5099.1,no,0,0,0,middle_age,0.4853556485355646
43,blue-collar,single,university.degree,no,yes,no,telephone,aug,tue,6,999,1,nonexistent,1.1,94.485,-41.7,1.11,5008.7,no,1,1,0,middle_age,0.3807531380753136
28,management,single,basic.4y,no,no,no,cellular,mar,fri,3,999,0,nonexistent,-0.1,93.155,-46.0,3.253,5195.8,no,0,0,0,young_adult,0.2008368200836819
43,management,married,high.school,unknown,yes,no,telephone,may,fri,9,999,0,nonexistent,-1.8,92.855,-36.1,0.84,5099.1,no,0,1,0,middle_age,0.615062761506276
28,technician,divorced,university.degree,unknown,no,no,cellular,may,wed,1,999,0,success,-3.4,93.329,-27.3,1.63,5195.8,yes,0,0,1,young_adult,0.9832635983263598
32,retired,single,basic.9y,no,yes,no,telephone,mar,thu,4,999,0,nonexistent,-1.1,94.38,-39.4,2.37,5017.5,no,0,1,0,young_adult,0.47698744769874474
42,management,divorced,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,-0.1,94.316,-38.9,1.113,5008.7,no,0,1,0,middle_age,0.49790794979079495
43,technician,married,university.degree,no,yes,no,cellular,aug,tue,1,999,0,nonexistent,-1.1,94.494,-41.9,3.935,5228.1,no,0,1,0,middle_age,0.3723849372384937
25,services,divorced,university.degree,unknown,no,unknown,telephone,aug,tue,5,999,1,nonexistent,-0.1,94.381,-45.3,4.919,5099.1,no,1,0,0,young_adult,0.23012552301255232
52,blue-collar,married,professional.course,unknown,no,no,cellular,jun,mon,1,999,0,nonexistent,-0.1,93.048,-44.0,4.582,5195.8,no,0,0,0,senior,0.28451882845188275
46,blue-collar,married,professional.course,no,no,no,telephone,may,fri,1,999,1,nonexistent,1.1,93.721,-29.9,4.841,5099.1,no,1,0,0,middle_age,0.8744769874476988
31,self-employed,single,university.degree,no,no,no,cellular,may,thu,2,999,0,nonexistent,-1.1,94.24,-28.1,3.037,5176.3,no,0,0,0,young_adult,0.9497907949790794
21,management,single,university.degree,no,no,no,cellular,jul,mon,4,999,0,nonexistent,-0.1,94.354,-31.1,1.287,5008.7,no,0,0,0,young,0.8242677824267781
38,student,married,professional.course,no,yes,unknown,telephone,may,wed,3,999,1,success,1.4,93.232,-50.2,3.575,4963.6,no,1,1,1,middle_age,0.025104602510460015
34,services,married,unknown,no,yes,no,telephone,dec,tue,1,999,0,nonexistent,-1.8,93.519,-36.3,0.897,5008.7,no,0,1,0,young_adult,0.6066945606694562
41,retired,married,university.degree,no,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,92.947,-37.7,2.734,5008.7,no,0,1,0,middle_age,0.5481171548117153
35,unemployed,married,unknown,unknown,no,yes,telephone,oct,tue,1,999,0,failure,1.4,93.992,-32.3,4.116,5228.1,no,0,1,0,middle_age,0.7740585774058578
18,management,married,basic.4y,no,no,yes,cellular,may,thu,1,999,1,failure,-0.1,93.925,-32.1,4.405,5191.0,no,1,1,0,young,0.7824267782426777
35,admin.,married,basic.6y,no,no,no,cellular,may,mon,6,999,0,nonexistent,-2.9,93.716,-40.3,1.937,5099.1,no,0,0,0,middle_age,0.43933054393305443
36,technician,divorced,high.school,no,no,no,cellular,sep,wed,7,999,0,nonexistent,-1.1,93.811,-43.9,1.613,5228.1,no,0,0,0,middle_age,0.28870292887029286
47,blue-collar,married,high.school,no,no,no,cellular,jul,tue,9,999,0,success,-1.8,94.507,-48.5,3.675,5195.8,no,0,0,1,middle_age,0.09623430962343085
31,services,married,university.degree,no,no,no,cellular,jul,mon,5,999,0,nonexistent,1.4,94.305,-36.2,1.246,5191.0,no,0,0,0,young_adult,0.6108786610878659
60,technician,single,basic.9y,no,yes,no,cellular,may,thu,6,999,0,nonexistent,1.4,92.521,-44.3,5.019,5099.1,no,0,1,0,senior,0.27196652719665276
18,services,married,unknown,no,yes,no,telephone,aug,thu,5,999,0,success,-1.1,93.85,-27.7,2.099,5195.8,no,0,1,1,young,0.9665271966527197
55,management,single,high.school,no,yes,no,cellular,jun,fri,8,999,1,nonexistent,1.4,92.616,-49.7,3.939,5099.1,no,1,1,0,senior,0.046025104602510226
37,management,married,high.school,unknown,yes,no,cellular,may,thu,5,999,0,nonexistent,-1.8,92.582,-27.8,3.835,5099.1,no,0,1,0,middle_age,0.9623430962343096
50,entrepreneur,married,basic.9y,no,no,unknown,cellular,sep,wed,2,999,0,failure,-3.4,93.354,-39.0,2.002,5099.1,no,0,0,0,senior,0.49372384937238484
40,entrepreneur,married,professional.course,unknown,yes,no,cellular,may,fri,1,999,1,nonexistent,-0.1,93.447,-36.3,2.338,5008.7,no,1,1,0,middle_age,0.6066945606694562
53,retired,married,basic.4y,unknown,no,yes,cellular,jul,fri,3,999,0,failure,1.4,92.468,-36.9,4.347,5228.1,no,0,1,0,senior,0.5815899581589958
35,services,married,basic.6y,unknown,no,no,cellular,may,wed,3,999,1,nonexistent,-0.1,93.514,-32.8,1.64,5176.3,yes,1,0,0,middle_age,0.7531380753138076
26,self-employed,single,university.degree,no,no,no,cellular,jun,wed,3,999,0,nonexistent,1.4,92.654,-48.6,0.899,5008.7,no,0,0,0,young_adult,0.09205020920502074
57,blue-collar,single,basic.9y,no,no,yes,cellular,feb,fri,4,999,0,nonexistent,-1.1,93.614,-29.6,1.284,4963.6,no,0,1,0,senior,0.8870292887029287
38,management,divorced,basic.9y,unknown,yes,no,telephone,may,thu,4,999,0,nonexistent,-1.1,94.336,-31.9,3.651,5076.2,no,0,1,0,middle_age,0.7907949790794979
42,student,married,university.degree,no,unknown,no,telephone,jun,thu,1,999,0,nonexistent,1.4,92.422,-30.5,1.681,5076.2,no,0,0,0,middle_age,0.8493723849372384
54,management,married,basic.4y,no,yes,no,cellular,may,mon,1,999,0,nonexistent,-3.4,93.225,-39.2,3.136,5099.1,no,0,1,0,senior,0.4853556485355646
27,management,married,high.school,no,no,no,cellular,aug,thu,6,999,1,nonexistent,-1.1,92.801,-34.1,2.37,5076.2,no,1,0,0,young_adult,0.6987447698744769
47,services,married,basic.4y,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.1,93.676,-39.9,4.464,4963.6,no,0,1,0,middle_age,0.45606694560669453
32,self-employed,married,high.school,no,yes,no,telephone,sep,mon,1,999,0,nonexistent,-2.9,94.494,-47.7,2.784,5008.7,no,0,1,0,young_adult,0.12970711297071108
38,management,married,university.degree,unknown,yes,no,telephone,may,fri,5,999,0,nonexistent,-0.1,92.707,-43.6,1.25,5176.3,no,0,1,0,middle_age,0.30125523012552285
40,technician,married,basic.4y,yes,yes,no,cellular,jul,thu,1,999,0,nonexistent,-1.1,93.936,-44.1,4.308,5228.1,no,0,1,0,middle_age,0.28033472803347265
21,blue-collar,married,university.degree,no,yes,unknown,cellular,mar,wed,2,999,0,nonexistent,-1.1,92.44,-46.8,0.999,5195.8,no,0,1,0,young,0.1673640167364017
30,unemployed,divorced,university.degree,no,yes,yes,telephone,may,wed,1,999,0,nonexistent,-0.1,93.602,-45.0,4.287,5191.0,no,0,1,0,young_adult,0.2426778242677823
56,blue-collar,married,basic.6y,no,yes,no,cellular,aug,tue,6,999,0,nonexistent,-2.9,93.936,-38.9,0.817,5191.0,no,0,1,0,senior,0.49790794979079495
50,admin.,single,unknown,no,no,no,cellular,jan,mon,4,2,0,nonexistent,1.4,93.923,-40.7,0.65,4963.6,no,0,0,0,senior,0.422594142259414
39,technician,married,basic.9y,no,no,no,cellular,nov,tue,2,999,0,success,-0.1,94.095,-42.9,3.967,5099.1,yes,0,0,1,middle_age,0.3305439330543933
42,blue-collar,single,basic.4y,no,yes,no,cellular,may,mon,7,999,0,success,1.1,93.272,-29.1,3.105,5076.2,no,0,1,1,middle_age,0.907949790794979
36,services,single,basic.4y,no,yes,yes,telephone,oct,wed,7,999,0,nonexistent,-1.1,94.151,-32.2,1.582,5099.1,no,0,1,0,middle_age,0.7782426778242676
56,technician,single,high.school,no,no,yes,telephone,jun,fri,4,999,0,nonexistent,-1.1,93.414,-50.7,4.895,5176.3,no,0,1,0,senior,0.004184100418409804
37,technician,single,professional.course,unknown,unknown,no,telephone,jun,mon,6,25,0,nonexistent,1.4,93.03,-37.2,3.444,5176.3,no,0,0,0,middle_age,0.5690376569037655
42,unemployed,married,high.school,no,no,no,cellular,mar,mon,4,999,0,nonexistent,-2.9,93.027,-34.1,1.686,5099.1,yes,0,0,0,middle_age,0.6987447698744769
53,blue-collar,single,university.degree,no,no,no,telephone,may,fri,3,999,0,nonexistent,-2.9,92.652,-49.5,2.469,5017.5,no,0,0,0,senior,0.05439330543933043
30,services,divorced,university.degree,no,no,no,cellular,apr,thu,2,999,1,failure,-0.1,94.05,-48.1,4.662,5017.5,no,1,0,0,young_adult,0.11297071129707095
58,blue-collar,married,high.school,unknown,yes,no,cellular,jun,mon,1,999,0,nonexistent,-1.1,92.605,-44.1,1.531,5195.8,yes,0,1,0,senior,0.28033472803347265
21,management,single,university.degree,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.1,93.834,-36.1,4.722,5195.8,no,0,0,0,young,0.615062761506276
59,technician,single,university.degree,no,yes,no,cellular,jul,thu,5,999,0,nonexistent,-1.1,93.908,-28.7,1.59,5195.8,no,0,1,0,senior,0.9246861924686192
35,housemaid,single,basic.4y,no,no,no,cellular,sep,tue,1,999,0,nonexistent,-1.8,92.937,-39.2,0.738,5191.0,no,0,0,0,middle_age,0.4853556485355646
37,management,single,high.school,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.455,-27.3,1.818,5099.1,no,0,1,0,middle_age,0.9832635983263598
18,management,single,high.school,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,-3.4,93.923,-28.4,0.875,5176.3,no,0,1,0,young,0.9372384937238494
34,retired,married,high.school,unknown,no,no,cellular,may,fri,2,999,0,nonexistent,-1.1,92.201,-35.6,1.662,5176.3,no,0,0,0,young_adult,0.6359832635983262
27,technician,single,illiterate,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,-1.1,92.906,-39.9,1.834,5228.1,no,0,1,0,young_adult,0.45606694560669453
32,admin.,married,high.school,no,yes,yes,cellular,apr,mon,5,999,0,nonexistent,-2.9,93.175,-34.5,2.472,5099.1,no,0,1,0,young_adult,0.6820083682008368
38,management,single,professional.course,unknown,no,no,telephone,jul,tue,10,999,0,nonexistent,-1.8,94.59,-31.9,1.881,5191.0,yes,0,0,0,middle_age,0.7907949790794979
51,technician,single,professional.course,unknown,yes,no,cellular,jan,wed,8,999,0,failure,-1.8,93.392,-28.3,3.773,5228.1,no,0,1,0,senior,0.9414225941422594
42,management,single,professional.course,no,no,no,telephone,may,mon,3,999,1,nonexistent,1.4,93.502,-32.8,4.916,5228.1,no,1,0,0,middle_age,0.7531380753138076
43,admin.,married,basic.6y,no,no,no,cellular,jun,mon,10,999,0,nonexistent,-0.1,93.905,-41.4,0.844,4963.6,no,0,0,0,middle_age,0.3933054393305439
26,management,married,high.school,no,yes,no,cellular,may,mon,2,999,0,failure,-0.1,93.36,-39.0,2.897,5191.0,no,0,1,0,young_adult,0.49372384937238484
29,entrepreneur,divorced,high.school,no,yes,no,cellular,may,wed,2,8,0,nonexistent,-2.9,93.31,-49.7,1.788,5228.1,no,0,1,0,young_adult,0.046025104602510226
61,blue-collar,single,high.school,no,no,no,cellular,jul,thu,1,999,0,nonexistent,-2.9,94.701,-50.1,2.675,5076.2,no,0,0,0,senior,0.029288702928870116
31,technician,married,university.degree,unknown,no,no,telephone,may,mon,6,17,0,nonexistent,-0.1,94.285,-44.1,3.742,5017.5,no,0,0,0,young_adult,0.28033472803347265
59,management,married,high.school,unknown,yes,no,cellular,may,thu,1,999,0,nonexistent,1.1,94.002,-31.5,4.502,4963.6,no,0,1,0,senior,0.807531380753138
37,technician,married,basic.4y,unknown,yes,no,cellular,jul,thu,3,999,0,nonexistent,-2.9,93.434,-43.2,4.545,5191.0,no,0,1,0,middle_age,0.31799163179916295
40,technician,single,high.school,no,no,no,cellular,jun,fri,5,999,0,nonexistent,1.4,93.09,-48.0,1.354,5195.8,yes,0,0,0,middle_age,0.11715481171548106
52,services,single,university.degree,no,yes,no,telephone,jan,fri,3,999,0,nonexistent,1.4,93.72,-42.3,3.116,5228.1,no,0,1,0,senior,0.3556485355648536
55,admin.,single,university.degree,no,no,no,cellular,jul,fri,1,999,0,nonexistent,1.1,93.346,-43.5,1.882,5017.5,no,0,0,0,senior,0.30543933054393296
38,management,married,high.school,no,no,no,telephone,jul,fri,3,999,0,nonexistent,-3.4,93.398,-27.2,2.83,5017.5,no,0,0,0,middle_age,0.9874476987447699
35,blue-collar,married,basic.9y,unknown,yes,no,cellular,mar,wed,4,999,0,nonexistent,-1.1,92.77,-27.6,4.692,4963.6,no,0,1,0,middle_age,0.9707112970711296
39,technician,married,high.school,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.1,94.231,-33.2,0.902,5099.1,no,0,1,0,middle_age,0.7364016736401672
44,blue-collar,divorced,professional.course,no,no,yes,cellular,jun,tue,4,999,0,nonexistent,1.1,94.231,-31.0,3.255,5195.8,no,0,1,0,middle_age,0.8284518828451882
50,blue-collar,single,unknown,no,yes,no,cellular,may,wed,6,999,1,nonexistent,-1.1,92.973,-44.7,2.221,5191.0,no,1,1,0,senior,0.25523012552301233
40,management,divorced,professional.course,no,no,no,cellular,jun,mon,11,999,0,nonexistent,1.1,92.943,-37.9,4.463,5191.0,no,0,0,0,middle_age,0.5397489539748954
47,blue-collar,married,university.degree,no,yes,no,telephone,jun,thu,2,999,0,nonexistent,-0.1,92.914,-26.9,1.597,5076.2,no,0,1,0,middle_age,1.0
59,blue-collar,married,high.school,no,no,no,cellular,oct,mon,1,999,0,nonexistent,1.4,92.618,-43.1,2.103,4963.6,no,0,0,0,senior,0.32217573221757306
44,management,married,high.school,no,no,no,cellular,aug,tue,2,999,2,nonexistent,-1.1,94.403,-27.2,0.724,5191.0,no,1,0,0,middle_age,0.9874476987447699
43,admin.,single,university.degree,no,no,no,cellular,may,tue,3,999,0,nonexistent,-0.1,92.882,-46.3,2.531,5017.5,no,0,0,0,middle_age,0.1882845188284519
21,admin.,divorced,high.school,no,yes,yes,cellular,mar,fri,6,999,0,nonexistent,-1.1,93.994,-36.0,3.427,5099.1,no,0,1,0,young,0.6192468619246861
18,housemaid,single,unknown,unknown,no,no,telephone,sep,mon,7,999,0,nonexistent,-0.1,92.457,-32.1,1.499,5228.1,no,0,0,0,young,0.7824267782426777
44,services,divorced,high.school,unknown,no,yes,telephone,aug,fri,7,999,0,failure,-1.8,94.088,-36.6,3.438,5017.5,no,0,1,0,middle_age,0.5941422594142258
38,management,divorced,basic.4y,unknown,no,no,cellular,apr,mon,3,999,0,nonexistent,-1.1,92.579,-43.4,3.919,5008.7,no,0,0,0,middle_age,0.30962343096234307
33,management,married,university.degree,unknown,yes,no,telephone,feb,thu,3,999,0,nonexistent,1.4,92.609,-31.3,1.483,5195.8,no,0,1,0,young_adult,0.815899581589958
42,management,divorced,basic.4y,unknown,no,no,cellular,jul,tue,1,999,1,nonexistent,-1.1,94.335,-46.0,3.966,5008.7,no,1,0,0,middle_age,0.2008368200836819
39,housemaid,single,basic.9y,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,-0.1,92.947,-40.5,4.748,5176.3,no,0,1,0,middle_age,0.4309623430962342
53,technician,married,high.school,no,no,no,cellular,apr,fri,6,999,0,nonexistent,1.4,92.643,-44.1,1.615,5176.3,no,0,0,0,senior,0.28033472803347265
41,admin.,divorced,university.degree,no,yes,no,telephone,jul,tue,3,999,1,nonexistent,-0.1,93.579,-39.0,1.229,5008.7,no,1,1,0,middle_age,0.49372384937238484
31,self-employed,divorced,high.school,unknown,yes,no,cellular,may,tue,2,19,0,failure,-0.1,92.393,-41.5,2.105,5099.1,no,0,1,0,young_adult,0.3891213389121338
51,technician,married,basic.4y,no,yes,yes,cellular,may,wed,1,999,0,nonexistent,1.1,94.024,-46.5,1.475,4963.6,no,0,1,0,senior,0.17991631799163169
37,student,single,professional.course,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-0.1,94.36,-33.1,4.054,5191.0,no,0,1,0,middle_age,0.7405857740585773
46,blue-collar,married,high.school,unknown,yes,no,cellular,jun,fri,3,999,1,nonexistent,-1.1,92.838,-46.6,1.22,5008.7,no,1,1,0,middle_age,0.17573221757322158
